order_id,order_date,category,region,customer_segment,price,quantity,total_value
2237,2025-08-03,B,West,retail,16.34,3,49.02
2238,2025-06-06,B,West,business,19.34,2,38.68
2239,2025-06-22,C,North,retail,9.13,3,27.39
2240,2025-08-18,A,East,business,37.93,5,189.65
2241,2025-06-28,B,East,retail,19.27,1,19.27
2242,2025-11-28,D,South,retail,14.66,3,43.98
2243,2025-04-15,D,South,retail,8.21,3,24.63
2244,2025-05-09,A,North,retail,32.19,1,32.19
2245,2025-09-21,B,South,retail,22.01,3,66.03
2246,2025-09-26,A,South,business,67.29,6,403.74
2247,2025-08-04,A,North,business,32.68,6,196.08
2248,2025-08-05,A,West,business,43.14,4,172.56
2249,2025-03-08,B,East,retail,13.14,3,39.42
2250,2025-07-27,A,North,retail,43.69,1,43.69
2251,2025-10-21,A,South,retail,23.08,2,46.16
2252,2025-01-15,C,East,retail,10.26,3,30.78
2253,2025-07-03,A,North,retail,49.94,5,249.7
2254,2025-08-11,B,North,retail,18.26,3,54.78
2255,2025-09-08,A,North,business,29.21,4,116.84
2256,2025-06-12,C,East,retail,10.59,3,31.77
2257,2025-11-13,B,West,retail,21.45,1,21.45
2258,2025-02-17,A,East,business,35.29,6,211.74
2259,2025-12-13,B,North,retail,33.01,2,66.02
2260,2025-08-25,B,South,business,20.11,3,60.33
2261,2025-10-24,B,South,business,23.4,1,23.4
2262,2025-02-13,D,South,business,9.1,5,45.5
2263,2025-06-23,B,North,business,25.3,1,25.3
2264,2025-06-01,B,North,retail,16.05,2,32.1
2265,2025-02-05,A,West,retail,30.43,3,91.29
2266,2025-01-11,B,West,retail,21.73,3,65.19
2267,2025-07-13,A,South,retail,35.08,3,105.24
2268,2025-05-18,C,South,retail,19.75,3,59.25
2269,2025-11-20,A,East,retail,38.53,2,77.06
2270,2025-02-07,A,North,retail,26.78,1,26.78
2271,2025-06-10,B,South,retail,19.57,4,78.28
2272,2025-07-19,A,South,retail,22.98,1,22.98
2273,2025-09-28,A,North,retail,36.38,1,36.38
2274,2025-08-17,A,North,business,28.04,5,140.2
2275,2025-08-05,B,South,retail,12.57,1,12.57
2276,2025-05-17,A,West,retail,43.68,1,43.68
2277,2025-11-11,A,North,business,33.26,2,66.52
2278,2025-01-27,B,North,retail,15.05,1,15.05
2279,2025-11-11,B,North,retail,19.13,1,19.13
2280,2025-08-03,A,North,retail,18.44,1,18.44
2281,2025-11-24,A,East,business,44.69,8,357.52
2282,2025-12-22,A,North,business,37.27,4,149.08
2283,2025-11-02,A,North,business,60.36,2,120.72
2284,2025-12-01,A,West,retail,29.63,1,29.63
2285,2025-10-16,A,West,retail,26.23,2,52.46
2286,2025-04-24,B,West,retail,19.98,3,59.94
2287,2025-09-18,B,North,business,19.79,6,118.74
2288,2025-12-16,A,North,retail,31.3,2,62.6
2289,2025-07-17,C,South,business,8.93,2,17.86
2290,2025-08-17,B,South,retail,17.61,2,35.22
2291,2025-01-13,C,North,retail,10.6,3,31.8
2292,2025-07-17,B,North,retail,17.75,2,35.5
2293,2025-10-25,D,North,business,4.32,4,17.28
2294,2025-06-22,B,North,retail,15.09,2,30.18
2295,2025-02-07,C,East,retail,11.06,5,55.3
2296,2025-05-05,A,North,retail,36.25,2,72.5
2297,2025-11-05,B,East,retail,24.46,3,73.38
2298,2025-04-06,B,East,retail,19.96,3,59.88
2299,2025-11-07,C,North,retail,16.16,2,32.32
2300,2025-03-14,A,South,retail,34.56,2,69.12
2301,2025-07-06,C,East,business,16.82,4,67.28
2302,2025-02-20,A,East,retail,34.72,1,34.72
2303,2025-08-06,A,North,retail,29.54,3,88.62
2304,2025-10-14,A,West,retail,32.84,1,32.84
2305,2025-11-02,A,West,retail,31.05,1,31.05
2306,2025-10-13,C,North,business,23.3,4,93.2
2307,2025-08-26,C,South,retail,8.73,1,8.73
2308,2025-10-24,B,West,business,21.68,6,130.08
2309,2025-11-14,C,West,retail,20.55,2,41.1
2310,2025-08-23,B,South,retail,28.02,2,56.04
2311,2025-08-22,B,West,retail,19.18,1,19.18
2312,2025-08-12,A,West,retail,37.42,2,74.84
2313,2025-11-19,C,East,retail,20.96,4,83.84
2314,2025-09-12,A,West,business,32.17,4,128.68
2315,2025-07-07,B,West,retail,14.04,3,42.12
2316,2025-03-25,A,East,retail,41.44,1,41.44
2317,2025-01-05,A,South,retail,20.35,3,61.05
2318,2025-04-01,A,West,retail,26.48,2,52.96
2319,2025-11-18,A,South,retail,39.04,2,78.08
2320,2025-08-04,A,South,retail,27.66,3,82.98
2321,2025-10-23,D,East,retail,11.97,3,35.91
2322,2025-12-15,C,East,business,23.54,3,70.62
2323,2025-11-21,A,East,retail,48.35,2,96.7
2324,2025-12-21,B,South,business,17.38,6,104.28
2325,2025-08-20,A,North,retail,23.15,2,46.3
2326,2025-07-27,A,South,retail,32.03,2,64.06
2327,2025-08-19,A,North,retail,27.46,5,137.3
2328,2025-11-11,B,South,retail,21.49,2,42.98
2329,2025-07-01,A,South,business,24.96,2,49.92
2330,2025-06-25,B,South,retail,10.9,4,43.6
2331,2025-03-23,A,East,business,23.2,5,116.0
2332,2025-07-10,A,South,retail,37.16,4,148.64
2333,2025-02-27,A,South,business,31.01,1,31.01
2334,2025-01-02,A,West,retail,34.23,1,34.23
2335,2025-05-03,A,South,business,32.26,5,161.3
2336,2025-10-21,B,North,business,29.49,3,88.47
2337,2025-08-01,A,North,business,23.91,2,47.82
2338,2025-07-01,C,East,retail,13.73,3,41.19
2339,2025-04-25,C,North,retail,15.2,2,30.4
2340,2025-11-18,D,South,retail,8.75,1,8.75
2341,2025-05-06,C,East,retail,18.83,4,75.32
2342,2025-04-06,C,North,retail,9.32,2,18.64
2343,2025-05-14,A,West,retail,31.18,2,62.36
2344,2025-06-04,A,North,retail,37.07,2,74.14
2345,2025-07-09,A,North,business,45.82,3,137.46
2346,2025-09-24,C,East,business,8.6,6,51.6
2347,2025-07-11,C,South,retail,13.66,3,40.98
2348,2025-11-09,B,North,retail,16.32,5,81.6
2349,2025-06-23,B,West,retail,17.4,3,52.2
2350,2025-08-08,A,South,retail,25.11,2,50.22
2351,2025-02-05,D,East,business,6.6,4,26.4
2352,2025-06-06,A,South,retail,28.61,2,57.22
2353,2025-05-07,A,East,retail,31.22,1,31.22
2354,2025-03-20,D,North,retail,5.82,4,23.28
2355,2025-03-11,D,West,retail,5.61,1,5.61
2356,2025-04-07,C,West,retail,12.54,2,25.08
2357,2025-09-03,B,East,retail,18.18,1,18.18
2358,2025-03-04,A,West,retail,34.49,1,34.49
2359,2025-08-19,C,South,business,18.77,5,93.85
2360,2025-03-08,A,South,business,37.77,6,226.62
2361,2025-03-14,C,West,retail,6.45,1,6.45
2362,2025-08-16,A,South,retail,14.47,5,72.35
2363,2025-10-25,C,North,retail,11.05,1,11.05
2364,2025-09-24,A,North,retail,26.19,4,104.76
2365,2025-01-14,C,West,business,23.25,4,93.0
2366,2025-07-03,A,East,retail,30.52,2,61.04
2367,2025-09-13,B,West,retail,34.59,1,34.59
2368,2025-11-19,B,West,retail,29.41,4,117.64
2369,2025-08-06,A,South,retail,38.02,1,38.02
2370,2025-12-24,A,North,retail,29.2,1,29.2
2371,2025-11-03,A,West,retail,33.49,2,66.98
2372,2025-04-13,A,North,retail,22.26,2,44.52
2373,2025-05-23,A,East,retail,45.29,2,90.58
2374,2025-09-20,A,West,retail,17.72,3,53.16
2375,2025-12-19,A,South,retail,43.26,4,173.04
2376,2025-08-04,C,North,retail,10.27,2,20.54
2377,2025-06-17,B,West,business,15.25,2,30.5
2378,2025-01-03,A,North,retail,32.71,1,32.71
2379,2025-12-17,B,South,retail,19.54,1,19.54
2380,2025-03-01,B,South,retail,23.93,1,23.93
2381,2025-08-23,A,North,retail,23.72,2,47.44
2382,2025-10-17,C,South,retail,11.83,3,35.49
2383,2025-06-26,A,North,retail,29.44,1,29.44
2384,2025-01-19,A,West,retail,32.36,1,32.36
2385,2025-06-09,A,East,business,32.8,5,164.0
2386,2025-05-07,A,North,retail,34.97,1,34.97
2387,2025-12-06,A,East,retail,35.54,1,35.54
2388,2025-12-25,A,South,retail,43.48,1,43.48
2389,2025-12-09,A,North,business,32.7,3,98.1
2390,2025-08-12,C,West,business,12.62,5,63.1
2391,2025-07-17,A,North,business,27.03,5,135.15
2392,2025-11-26,C,South,business,17.75,3,53.25
2393,2025-10-03,C,South,retail,10.07,3,30.21
2394,2025-04-11,A,South,retail,30.98,3,92.94
2395,2025-07-05,D,South,retail,6.28,1,6.28
2396,2025-05-19,A,South,retail,22.9,4,91.6
2397,2025-03-15,A,West,retail,20.29,1,20.29
2398,2025-11-26,A,North,retail,34.28,2,68.56
2399,2025-11-19,B,North,retail,15.51,2,31.02
2400,2025-10-28,B,West,retail,16.23,1,16.23
2401,2025-03-19,A,West,business,21.11,6,126.66
2402,2025-02-15,B,East,retail,18.97,2,37.94
2403,2025-06-23,B,West,business,14.77,5,73.85
2404,2025-12-05,A,North,business,32.91,3,98.73
2405,2025-09-04,A,West,retail,27.68,4,110.72
2406,2025-11-08,A,West,retail,54.09,2,108.18
2407,2025-12-03,B,South,retail,22.17,3,66.51
2408,2025-01-03,B,North,retail,14.16,5,70.8
2409,2025-08-28,A,South,business,52.25,5,261.25
2410,2025-03-19,D,North,retail,7.1,2,14.2
2411,2025-08-23,B,East,retail,13.26,4,53.04
2412,2025-07-08,B,North,retail,15.41,1,15.41
2413,2025-04-04,A,North,retail,28.12,1,28.12
2414,2025-12-08,A,West,retail,45.07,3,135.21
2415,2025-02-27,A,South,business,48.71,2,97.42
2416,2025-06-25,A,South,business,31.1,4,124.4
2417,2025-02-08,B,North,retail,15.23,2,30.46
2418,2025-03-08,A,East,retail,17.77,2,35.54
2419,2025-12-18,A,South,retail,36.68,1,36.68
2420,2025-04-24,B,West,retail,20.08,2,40.16
2421,2025-09-15,A,North,business,19.62,4,78.48
2422,2025-06-25,A,West,business,18.49,2,36.98
2423,2025-12-04,A,North,retail,41.22,2,82.44
2424,2025-12-04,A,West,retail,38.61,5,193.05
2425,2025-12-09,A,South,business,48.76,4,195.04
2426,2025-06-26,C,North,retail,11.7,2,23.4
2427,2025-01-22,A,North,retail,37.38,2,74.76
2428,2025-05-03,B,North,retail,15.76,1,15.76
2429,2025-02-11,A,North,retail,21.91,2,43.82
2430,2025-07-13,B,North,retail,15.41,4,61.64
2431,2025-12-11,A,North,retail,40.94,1,40.94
2432,2025-01-14,B,North,retail,17.93,1,17.93
2433,2025-06-28,A,East,retail,31.45,1,31.45
2434,2025-04-10,C,West,retail,16.26,2,32.52
2435,2025-06-21,B,East,retail,14.77,1,14.77
2436,2025-08-01,B,West,retail,16.94,4,67.76
2437,2025-04-09,B,East,business,15.97,4,63.88
2438,2025-12-09,C,South,business,19.47,1,19.47
2439,2025-12-11,A,East,retail,43.06,2,86.12
2440,2025-06-16,A,West,retail,32.92,3,98.76
2441,2025-11-11,D,North,retail,9.55,5,47.75
2442,2025-04-15,A,West,retail,25.38,3,76.14
2443,2025-09-17,B,South,business,27.19,6,163.14
2444,2025-12-08,B,East,retail,10.85,1,10.85
2445,2025-04-24,A,North,retail,57.78,5,288.9
2446,2025-04-15,A,South,retail,33.49,3,100.47
2447,2025-10-26,B,South,retail,21.56,2,43.12
2448,2025-02-06,A,East,retail,20.31,3,60.93
2449,2025-08-17,C,North,retail,10.64,3,31.92
2450,2025-04-07,B,West,retail,20.73,1,20.73
2451,2025-12-08,D,North,retail,7.94,3,23.82
2452,2025-10-22,D,North,retail,6.66,3,19.98
2453,2025-08-07,D,North,retail,8.29,1,8.29
2454,2025-09-09,A,South,retail,28.16,1,28.16
2455,2025-10-21,A,South,retail,22.92,1,22.92
2456,2025-11-21,A,East,retail,23.89,1,23.89
2457,2025-09-27,A,South,retail,34.05,3,102.15
2458,2025-07-26,A,South,business,25.59,1,25.59
2459,2025-07-20,B,East,retail,17.68,3,53.04
2460,2025-04-14,A,North,retail,20.22,3,60.66
2461,2025-02-16,B,West,business,16.93,4,67.72
2462,2025-02-23,C,East,retail,18.16,1,18.16
2463,2025-11-02,A,North,business,32.64,4,130.56
2464,2025-10-09,C,West,retail,11.53,2,23.06
2465,2025-11-19,A,North,retail,40.76,1,40.76
2466,2025-12-23,A,East,business,24.85,4,99.4
2467,2025-08-15,C,South,business,14.87,2,29.74
2468,2025-02-04,B,West,retail,12.01,3,36.03
2469,2025-05-28,B,North,retail,23.21,4,92.84
2470,2025-12-22,C,South,business,16.13,10,161.3
2471,2025-08-21,C,North,retail,13.13,2,26.26
2472,2025-11-28,B,South,retail,22.41,3,67.23
2473,2025-07-26,C,West,retail,10.66,2,21.32
2474,2025-10-11,C,North,business,14.95,5,74.75
2475,2025-04-07,B,South,business,19.33,5,96.65
2476,2025-11-22,A,North,retail,29.24,3,87.72
2477,2025-06-13,C,North,retail,11.64,2,23.28
2478,2025-09-08,B,West,retail,19.69,3,59.07
2479,2025-10-14,C,South,retail,9.08,1,9.08
2480,2025-03-08,A,East,business,32.84,2,65.68
2481,2025-09-02,A,North,retail,25.33,2,50.66
2482,2025-03-19,A,South,retail,27.48,1,27.48
2483,2025-09-14,A,West,business,26.47,1,26.47
2484,2025-11-05,A,North,retail,31.85,3,95.55
2485,2025-05-18,A,North,retail,22.72,2,45.44
2486,2025-08-04,C,North,retail,13.04,3,39.12
2487,2025-10-11,B,West,retail,25.47,1,25.47
2488,2025-03-23,A,West,business,36.23,7,253.61
2489,2025-01-26,B,West,retail,18.1,3,54.3
2490,2025-01-20,C,North,retail,7.51,2,15.02
2491,2025-06-07,C,West,retail,19.05,1,19.05
2492,2025-03-20,A,West,business,14.2,2,28.4
2493,2025-03-21,C,West,retail,10.04,2,20.08
2494,2025-12-28,A,West,retail,50.03,2,100.06
2495,2025-10-11,A,South,retail,36.24,3,108.72
2496,2025-04-25,C,North,business,13.5,5,67.5
2497,2025-06-06,C,East,business,10.23,7,71.61
2498,2025-10-25,B,East,business,26.4,2,52.8
2499,2025-04-14,C,North,retail,15.79,2,31.58
2500,2025-07-21,B,North,retail,17.94,1,17.94
2501,2025-06-16,A,East,retail,31.16,1,31.16
2502,2025-07-24,A,North,retail,28.57,2,57.14
2503,2025-04-19,B,West,retail,18.84,3,56.52
2504,2025-07-05,B,North,business,19.34,1,19.34
2505,2025-04-09,C,North,retail,7.62,1,7.62
2506,2025-05-14,A,East,retail,39.31,1,39.31
2507,2025-07-23,A,South,retail,25.02,2,50.04
2508,2025-04-04,B,West,business,20.6,3,61.8
2509,2025-12-03,A,South,retail,28.12,1,28.12
2510,2025-08-19,C,West,retail,18.04,1,18.04
2511,2025-03-21,C,East,business,10.99,2,21.98
2512,2025-12-28,A,West,retail,25.11,5,125.55
2513,2025-08-08,A,West,retail,26.36,1,26.36
2514,2025-01-19,A,West,retail,28.58,5,142.9
2515,2025-11-01,C,North,retail,13.72,3,41.16
2516,2025-09-06,D,East,retail,8.94,2,17.88
2517,2025-10-15,A,East,retail,30.66,2,61.32
2518,2025-11-27,A,West,retail,23.82,1,23.82
2519,2025-02-08,D,South,retail,6.46,1,6.46
2520,2025-03-02,B,East,business,25.19,6,151.14
2521,2025-07-14,B,North,retail,14.88,2,29.76
2522,2025-11-28,A,East,retail,65.13,3,195.39
2523,2025-06-07,B,East,retail,21.26,2,42.52
2524,2025-11-10,B,West,retail,17.69,2,35.38
2525,2025-07-01,C,South,retail,10.19,3,30.57
2526,2025-06-04,A,East,retail,17.99,2,35.98
2527,2025-12-23,A,South,retail,30.99,3,92.97
2528,2025-07-11,B,North,retail,27.2,3,81.6
2529,2025-11-26,A,North,business,60.99,3,182.97
2530,2025-10-08,B,West,retail,22.46,2,44.92
2531,2025-06-09,B,North,retail,17.48,2,34.96
2532,2025-03-13,A,West,business,39.37,6,236.22
2533,2025-02-08,A,East,business,43.26,4,173.04
2534,2025-01-04,B,South,retail,16.51,2,33.02
2535,2025-08-09,A,North,retail,39.82,4,159.28
2536,2025-12-12,B,South,business,29.53,4,118.12
2537,2025-02-25,A,North,retail,37.0,3,111.0
2538,2025-09-12,C,West,retail,12.25,2,24.5
2539,2025-07-07,A,North,retail,28.9,1,28.9
2540,2025-03-21,B,North,retail,14.45,3,43.35
2541,2025-06-10,B,West,retail,19.22,5,96.1
2542,2025-06-27,A,South,retail,22.56,2,45.12
2543,2025-12-07,A,South,retail,22.94,2,45.88
2544,2025-12-20,A,South,retail,24.99,2,49.98
2545,2025-01-21,A,East,retail,33.97,1,33.97
2546,2025-05-26,B,South,retail,22.37,1,22.37
2547,2025-06-08,A,East,retail,37.22,3,111.66
2548,2025-03-24,B,South,retail,13.84,3,41.52
2549,2025-06-03,B,North,retail,9.38,2,18.76
2550,2025-07-19,A,South,retail,16.66,2,33.32
2551,2025-10-11,C,West,business,13.11,4,52.44
2552,2025-09-24,A,East,retail,24.35,3,73.05
2553,2025-02-28,B,North,business,13.43,3,40.29
2554,2025-07-11,A,East,retail,28.15,1,28.15
2555,2025-05-16,C,South,retail,13.11,2,26.22
2556,2025-06-07,D,West,business,10.84,5,54.2
2557,2025-09-28,B,North,retail,22.11,1,22.11
2558,2025-03-25,B,East,business,25.55,3,76.65
2559,2025-02-15,A,South,retail,34.67,2,69.34
2560,2025-10-12,B,West,retail,19.36,2,38.72
2561,2025-11-13,B,South,retail,24.09,3,72.27
2562,2025-05-10,C,East,retail,10.54,1,10.54
2563,2025-06-27,A,West,retail,40.55,2,81.1
2564,2025-09-25,C,North,retail,14.0,2,28.0
2565,2025-05-13,B,West,retail,13.26,3,39.78
2566,2025-01-18,C,East,retail,7.93,3,23.79
2567,2025-04-04,B,North,retail,19.02,1,19.02
2568,2025-12-22,C,North,business,16.23,3,48.69
2569,2025-07-24,D,South,retail,9.94,2,19.88
2570,2025-07-03,B,East,retail,15.02,3,45.06
2571,2025-11-14,A,South,retail,38.11,2,76.22
2572,2025-03-02,C,West,business,25.8,8,206.4
2573,2025-08-07,A,East,business,22.56,5,112.8
2574,2025-11-27,A,West,retail,32.4,1,32.4
2575,2025-01-16,A,South,business,35.72,6,214.32
2576,2025-01-11,B,West,retail,20.66,4,82.64
2577,2025-06-15,A,South,retail,42.56,4,170.24
2578,2025-01-26,C,East,retail,10.75,1,10.75
2579,2025-07-08,C,East,business,13.48,5,67.4
2580,2025-12-28,A,South,retail,29.88,2,59.76
2581,2025-05-22,B,East,retail,15.8,3,47.4
2582,2025-11-05,A,South,retail,34.01,1,34.01
2583,2025-12-01,A,South,retail,66.31,1,66.31
2584,2025-04-20,A,South,retail,28.04,4,112.16
2585,2025-12-14,A,West,retail,38.33,2,76.66
2586,2025-03-27,A,North,retail,36.24,2,72.48
2587,2025-04-17,B,North,retail,19.65,3,58.95
2588,2025-07-20,D,North,retail,8.83,3,26.49
2589,2025-09-11,D,South,retail,11.31,1,11.31
2590,2025-10-11,C,North,retail,7.15,2,14.3
2591,2025-05-12,B,West,retail,18.53,2,37.06
2592,2025-01-01,A,North,business,61.25,2,122.5
2593,2025-02-21,A,South,retail,35.86,4,143.44
2594,2025-10-10,A,North,retail,41.05,1,41.05
2595,2025-12-13,A,West,retail,25.08,2,50.16
2596,2025-08-18,C,North,retail,13.9,3,41.7
2597,2025-10-18,A,North,business,33.8,3,101.4
2598,2025-06-07,B,North,retail,16.81,4,67.24
2599,2025-09-04,A,South,retail,29.7,3,89.1
2600,2025-04-19,B,West,retail,13.83,1,13.83
2601,2025-11-15,A,South,business,36.85,7,257.95
2602,2025-09-08,A,South,retail,35.06,2,70.12
2603,2025-10-08,A,East,retail,31.77,2,63.54
2604,2025-07-05,B,South,retail,19.31,4,77.24
2605,2025-11-10,A,East,retail,42.14,2,84.28
2606,2025-12-28,A,South,business,41.14,3,123.42
2607,2025-06-21,B,South,retail,15.71,1,15.71
2608,2025-12-04,D,North,retail,11.85,3,35.55
2609,2025-01-25,B,North,retail,20.35,1,20.35
2610,2025-01-18,D,South,retail,6.05,2,12.1
2611,2025-06-11,D,West,retail,8.57,4,34.28
2612,2025-11-25,C,North,retail,12.66,2,25.32
2613,2025-04-09,A,South,retail,34.75,2,69.5
2614,2025-01-26,B,West,business,31.53,4,126.12
2615,2025-02-15,B,East,retail,20.0,2,40.0
2616,2025-12-14,C,North,retail,10.56,3,31.68
2617,2025-12-16,A,West,retail,42.32,5,211.6
2618,2025-05-23,A,North,retail,23.52,2,47.04
2619,2025-10-20,C,North,retail,11.5,2,23.0
2620,2025-03-25,A,East,retail,38.67,4,154.68
2621,2025-08-22,A,West,retail,37.02,1,37.02
2622,2025-09-04,A,East,retail,29.48,1,29.48
2623,2025-11-11,B,East,business,14.02,4,56.08
2624,2025-08-27,B,South,retail,14.79,2,29.58
2625,2025-08-07,C,East,retail,8.52,1,8.52
2626,2025-01-20,B,North,retail,13.3,3,39.9
2627,2025-12-25,B,East,retail,14.92,4,59.68
2628,2025-06-20,A,North,retail,23.23,3,69.69
2629,2025-03-12,B,South,retail,16.61,1,16.61
2630,2025-08-02,A,North,business,30.47,3,91.41
2631,2025-09-09,C,West,retail,24.16,3,72.48
2632,2025-01-23,B,East,retail,14.02,2,28.04
2633,2025-04-05,A,South,retail,44.09,3,132.27
2634,2025-07-27,C,South,retail,9.79,1,9.79
2635,2025-05-09,A,West,business,43.32,2,86.64
2636,2025-08-15,A,East,business,29.03,5,145.15
2637,2025-12-16,A,West,retail,38.47,2,76.94
2638,2025-05-10,C,South,retail,11.41,2,22.82
2639,2025-07-24,B,North,retail,16.28,3,48.84
2640,2025-04-18,A,North,retail,34.99,2,69.98
2641,2025-05-18,B,North,retail,15.59,1,15.59
2642,2025-08-20,A,North,retail,30.77,1,30.77
2643,2025-02-27,B,East,retail,13.35,2,26.7
2644,2025-04-24,C,South,retail,14.2,1,14.2
2645,2025-01-14,B,East,retail,15.06,1,15.06
2646,2025-06-14,B,East,retail,12.49,2,24.98
2647,2025-04-06,B,West,business,12.25,4,49.0
2648,2025-11-01,B,West,retail,11.66,3,34.98
2649,2025-06-08,C,West,retail,7.55,3,22.65
2650,2025-12-21,A,West,retail,29.06,1,29.06
2651,2025-01-09,C,North,retail,14.46,2,28.92
2652,2025-12-01,A,East,retail,49.33,2,98.66
2653,2025-08-17,A,East,retail,40.99,1,40.99
2654,2025-11-25,A,South,retail,47.45,1,47.45
2655,2025-01-11,C,South,retail,14.97,1,14.97
2656,2025-07-14,C,North,business,18.87,3,56.61
2657,2025-01-11,C,South,retail,9.79,2,19.58
2658,2025-09-24,B,South,retail,17.56,3,52.68
2659,2025-12-05,B,West,business,21.77,5,108.85
2660,2025-11-20,C,West,retail,21.25,1,21.25
2661,2025-11-25,B,North,retail,25.09,1,25.09
2662,2025-04-23,A,East,retail,33.26,4,133.04
2663,2025-12-25,A,South,retail,50.71,1,50.71
2664,2025-12-01,C,South,retail,16.72,2,33.44
2665,2025-06-28,B,East,business,25.85,4,103.4
2666,2025-02-23,C,West,retail,28.42,2,56.84
2667,2025-12-13,A,East,retail,41.17,2,82.34
2668,2025-11-07,A,South,business,39.05,6,234.3
2669,2025-05-13,A,West,retail,29.17,2,58.34
2670,2025-06-12,B,West,retail,16.15,3,48.45
2671,2025-07-07,A,West,retail,22.96,3,68.88
2672,2025-07-15,B,West,retail,13.54,1,13.54
2673,2025-03-22,A,South,business,39.51,3,118.53
2674,2025-05-21,C,South,business,18.65,3,55.95
2675,2025-10-24,A,North,retail,29.11,1,29.11
2676,2025-04-04,A,North,retail,30.3,2,60.6
2677,2025-09-28,A,South,business,26.95,4,107.8
2678,2025-12-27,B,North,retail,32.77,1,32.77
2679,2025-03-13,A,West,retail,21.43,2,42.86
2680,2025-09-19,C,North,retail,16.81,1,16.81
2681,2025-06-25,A,South,retail,34.86,1,34.86
2682,2025-04-14,A,North,retail,35.82,1,35.82
2683,2025-01-07,C,West,business,13.32,3,39.96
2684,2025-01-21,C,North,business,12.99,2,25.98
2685,2025-04-11,D,East,retail,6.11,1,6.11
2686,2025-07-01,A,North,retail,34.16,2,68.32
2687,2025-07-11,A,South,business,30.52,2,61.04
2688,2025-09-25,C,South,retail,8.18,3,24.54
2689,2025-07-24,A,North,retail,41.09,3,123.27
2690,2025-06-11,A,West,business,24.16,7,169.12
2691,2025-06-08,A,East,retail,38.77,2,77.54
2692,2025-12-14,A,East,retail,44.27,2,88.54
2693,2025-05-19,A,West,business,31.14,2,62.28
2694,2025-02-26,A,South,retail,24.14,3,72.42
2695,2025-12-23,A,East,retail,40.97,2,81.94
2696,2025-12-13,B,East,business,35.32,6,211.92
